dispatch_id,if_loaded,n_types,dim_s,dim_m,dim_l,n_items
226451,1,9,9,18,22,1
226451,1,9,10,10,23,1
226451,1,9,10,12,14,1
226451,1,9,10,17,30,1
226451,1,9,12,15,17,1
226451,1,9,13,14,14,1
226452,1,8,7,8,17,1
226452,1,8,7,9,25,1
226452,1,8,10,13,13,1
226452,1,8,10,13,31,1
226452,1,8,10,15,35,1
226452,1,8,12,12,15,1
226452,1,8,12,14,27,1
226452,1,8,13,15,33,1
226453,1,10,7,7,27,1
226453,1,10,7,8,17,1
226453,1,10,7,9,25,1
226453,1,10,10,13,13,1
226453,1,10,10,15,35,1
226453,1,10,10,16,17,1
226453,1,10,11,16,27,1
226453,1,10,12,12,15,1
226453,1,10,12,14,27,1
226453,1,10,13,15,33,1
226455,1,11,5,6,26,1
226455,1,11,6,11,34,1
226455,1,11,7,9,25,1
226455,1,11,7,9,33,1
226455,1,11,7,12,17,1
226455,1,11,7,12,29,1
226455,1,11,9,11,35,1
226455,1,11,9,17,36,1
226455,1,11,10,10,23,1
226455,1,11,10,13,13,1
226455,1,11,13,14,22,1
226456,1,13,5,6,26,1
226456,1,13,6,11,34,1
226456,1,13,7,9,25,1
226456,1,13,7,9,33,1
226456,1,13,7,12,17,1
226456,1,13,7,12,29,1
226456,1,13,9,11,35,1
226456,1,13,10,10,23,1
226456,1,13,10,13,13,1
226456,1,13,11,14,32,1
226456,1,13,11,16,26,1
226456,1,13,11,17,31,1
226456,1,13,13,14,22,1
226457,1,9,5,6,26,1
226457,1,9,6,10,26,1
226457,1,9,8,8,32,1
226457,1,9,10,13,14,1
226457,1,9,11,15,27,1
226457,1,9,11,18,23,1
226457,1,9,12,17,28,1
226457,1,9,13,14,22,1
226457,1,9,15,17,31,1
226459,1,13,6,11,34,1
226459,1,13,7,9,25,1
226459,1,13,7,9,33,1
226459,1,13,7,12,17,1
226459,1,13,7,12,29,1
226459,1,13,7,13,17,1
226459,1,13,8,9,14,1
226459,1,13,9,10,24,1
226459,1,13,9,11,35,1
226459,1,13,10,10,23,1
226459,1,13,10,13,13,1
226459,1,13,11,13,26,1
226459,1,13,13,17,33,1
226460,1,8,6,9,25,1
226460,1,8,7,11,19,1
226460,1,8,8,12,13,1
226460,1,8,9,10,24,1
226460,1,8,9,18,21,1
226460,1,8,10,13,23,1
226460,1,8,13,17,33,1
226460,1,8,14,17,19,1
226461,1,10,6,10,26,1
226461,1,10,7,11,19,1
226461,1,10,8,8,32,1
226461,1,10,8,11,12,1
226461,1,10,10,11,25,1
226461,1,10,11,12,29,1
226461,1,10,11,15,27,1
226461,1,10,11,18,23,1
226461,1,10,12,17,28,1
226461,1,10,15,17,31,1
226462,1,8,7,11,19,1
226462,1,8,8,11,12,1
226462,1,8,10,11,25,1
226462,1,8,10,13,14,1
226462,1,8,11,12,29,1
226462,1,8,11,18,23,1
226462,1,8,12,17,28,1
226462,1,8,15,17,31,1
226463,1,7,7,11,19,1
226463,1,7,8,12,13,1
226463,1,7,9,17,36,1
226463,1,7,9,18,21,1
226463,1,7,10,13,23,1
226463,1,7,12,12,15,1
226463,1,7,13,15,33,1
226464,1,7,6,13,16,1
226464,1,7,7,11,19,1
226464,1,7,9,10,24,1
226464,1,7,9,17,36,1
226464,1,7,10,14,23,1
226464,1,7,13,17,33,1
226464,1,7,14,15,20,1
226465,1,7,6,13,31,1
226465,1,7,7,11,19,1
226465,1,7,7,14,17,1
226465,1,7,8,10,27,1
226465,1,7,9,10,24,1
226465,1,7,9,17,36,1
226465,1,7,13,17,33,1
226466,1,7,5,6,26,1
226466,1,7,6,9,25,1
226466,1,7,11,14,32,1
226466,1,7,11,16,26,1
226466,1,7,11,17,31,1
226466,1,7,13,14,22,1
226466,1,7,14,17,19,1
226467,0,9,6,9,25,1
226467,0,9,8,11,12,1
226467,0,9,10,11,25,1
226467,0,9,10,13,14,1
226467,0,9,11,12,29,1
226467,0,9,11,18,23,1
226467,0,9,12,17,28,1
226467,0,9,14,17,19,1
226467,0,9,15,17,31,1
226469,1,8,6,9,25,1
226469,1,8,6,13,16,1
226469,1,8,8,11,12,1
226469,1,8,10,11,25,1
226469,1,8,10,14,23,1
226469,1,8,11,12,29,1
226469,1,8,14,15,20,1
226469,1,8,14,17,19,1
226470,0,11,7,7,27,1
226470,0,11,7,8,17,1
226470,0,11,10,15,35,1
226470,0,11,10,16,17,1
226470,0,11,11,14,32,1
226470,0,11,11,16,26,1
226470,0,11,11,16,27,1
226470,0,11,11,17,31,1
226470,0,11,12,12,15,1
226470,0,11,12,14,27,1
226470,0,11,13,15,33,1
226471,0,11,6,8,32,1
226471,0,11,6,13,31,1
226471,0,11,7,14,17,1
226471,0,11,8,10,27,1
226471,0,11,9,18,22,1
226471,0,11,10,17,30,1
226471,0,11,11,18,23,1
226471,0,11,12,15,17,1
226471,0,11,12,17,28,1
226471,0,11,13,14,14,1
226471,0,11,15,17,31,1
226472,1,10,6,8,32,1
226472,1,10,6,13,31,1
226472,1,10,7,14,17,1
226472,1,10,8,10,27,1
226472,1,10,9,18,22,1
226472,1,10,10,17,30,1
226472,1,10,12,12,15,1
226472,1,10,12,15,17,1
226472,1,10,13,14,14,1
226472,1,10,13,15,33,1
226473,1,8,5,17,36,1
226473,1,8,6,13,31,1
226473,1,8,7,14,17,1
226473,1,8,8,10,27,1
226473,1,8,9,18,22,1
226473,1,8,10,12,14,1
226473,1,8,10,13,31,1
226473,1,8,13,14,14,1
226474,1,8,7,7,27,1
226474,1,8,9,18,22,1
226474,1,8,10,13,31,1
226474,1,8,10,16,17,1
226474,1,8,11,16,27,1
226474,1,8,12,12,15,1
226474,1,8,13,14,14,1
226474,1,8,13,15,33,1
226475,1,10,5,17,36,1
226475,1,10,6,8,32,1
226475,1,10,6,10,26,1
226475,1,10,8,8,32,1
226475,1,10,9,18,22,1
226475,1,10,10,12,14,1
226475,1,10,10,17,30,1
226475,1,10,11,15,27,1
226475,1,10,12,15,17,1
226475,1,10,13,14,14,1
226476,0,14,6,10,26,1
226476,0,14,7,7,27,1
226476,0,14,7,8,17,1
226476,0,14,8,8,32,1
226476,0,14,10,15,35,1
226476,0,14,10,16,17,1
226476,0,14,11,15,27,1
226476,0,14,11,16,27,1
226476,0,14,11,18,23,1
226476,0,14,12,12,15,1
226476,0,14,12,14,27,1
226476,0,14,12,17,28,1
226476,0,14,13,15,33,1
226476,0,14,15,17,31,1
226477,1,4,6,10,26,1
226477,1,4,8,8,32,1
226477,1,4,9,17,36,1
226477,1,4,11,15,27,1
226478,1,4,6,13,31,1
226478,1,4,7,14,17,1
226478,1,4,8,10,27,1
226478,1,4,10,13,14,1
226479,0,11,5,17,36,1
226479,0,11,6,8,32,1
226479,0,11,6,10,26,1
226479,0,11,8,8,32,1
226479,0,11,10,12,14,1
226479,0,11,10,17,30,1
226479,0,11,11,15,27,1
226479,0,11,11,18,23,1
226479,0,11,12,15,17,1
226479,0,11,12,17,28,1
226479,0,11,15,17,31,1
226480,1,7,6,13,31,1
226480,1,7,7,14,17,1
226480,1,7,8,10,27,1
226480,1,7,8,11,12,1
226480,1,7,10,11,25,1
226480,1,7,10,13,14,1
226480,1,7,11,12,29,1
226481,0,15,6,8,32,1
226481,0,15,6,13,31,1
226481,0,15,7,14,17,1
226481,0,15,8,10,27,1
226481,0,15,8,11,12,1
226481,0,15,9,18,22,1
226481,0,15,10,11,25,1
226481,0,15,10,13,14,1
226481,0,15,10,17,30,1
226481,0,15,11,12,29,1
226481,0,15,11,18,23,1
226481,0,15,12,15,17,1
226481,0,15,12,17,28,1
226481,0,15,13,14,14,1
226481,0,15,15,17,31,1
226482,1,9,5,6,26,1
226482,1,9,6,11,34,1
226482,1,9,7,7,27,1
226482,1,9,7,9,33,1
226482,1,9,7,12,29,1
226482,1,9,9,11,35,1
226482,1,9,10,16,17,1
226482,1,9,11,16,27,1
226482,1,9,13,14,22,1
226483,1,14,5,6,26,1
226483,1,14,7,8,17,1
226483,1,14,7,9,25,1
226483,1,14,7,9,33,1
226483,1,14,7,12,17,1
226483,1,14,7,13,17,1
226483,1,14,8,9,14,1
226483,1,14,10,10,23,1
226483,1,14,10,13,13,1
226483,1,14,10,13,31,1
226483,1,14,10,15,35,1
226483,1,14,11,13,26,1
226483,1,14,12,14,27,1
226483,1,14,13,14,22,1
226484,1,8,7,9,25,1
226484,1,8,7,12,17,1
226484,1,8,7,13,17,1
226484,1,8,8,9,14,1
226484,1,8,10,10,23,1
226484,1,8,10,13,13,1
226484,1,8,10,13,31,1
226484,1,8,11,13,26,1
226485,0,12,6,11,34,1
226485,0,12,7,7,27,1
226485,0,12,7,8,17,1
226485,0,12,7,9,33,1
226485,0,12,7,12,29,1
226485,0,12,9,11,35,1
226485,0,12,10,15,35,1
226485,0,12,10,16,17,1
226485,0,12,11,16,27,1
226485,0,12,12,12,15,1
226485,0,12,12,14,27,1
226485,0,12,13,15,33,1
226486,0,8,7,7,27,1
226486,0,8,10,16,17,1
226486,0,8,11,14,32,1
226486,0,8,11,16,26,1
226486,0,8,11,16,27,1
226486,0,8,11,17,31,1
226486,0,8,12,12,15,1
226486,0,8,13,15,33,1
226487,1,8,6,13,31,1
226487,1,8,7,7,27,1
226487,1,8,7,14,17,1
226487,1,8,8,10,27,1
226487,1,8,9,18,22,1
226487,1,8,10,16,17,1
226487,1,8,11,16,27,1
226487,1,8,13,14,14,1
226488,0,13,6,8,32,1
226488,0,13,6,13,31,1
226488,0,13,7,7,27,1
226488,0,13,7,14,17,1
226488,0,13,8,10,27,1
226488,0,13,9,18,22,1
226488,0,13,10,16,17,1
226488,0,13,10,17,30,1
226488,0,13,11,16,27,1
226488,0,13,12,12,15,1
226488,0,13,12,15,17,1
226488,0,13,13,14,14,1
226488,0,13,13,15,33,1
226489,0,10,5,6,26,1
226489,0,10,6,11,34,1
226489,0,10,7,9,33,1
226489,0,10,7,11,19,1
226489,0,10,7,12,29,1
226489,0,10,9,10,24,1
226489,0,10,9,11,35,1
226489,0,10,9,17,36,1
226489,0,10,13,14,22,1
226489,0,10,13,17,33,1
226490,1,7,6,9,25,1
226490,1,7,7,12,17,1
226490,1,7,10,10,23,1
226490,1,7,11,14,32,1
226490,1,7,11,16,26,1
226490,1,7,11,17,31,1
226490,1,7,14,17,19,1
226491,1,14,5,6,26,1
226491,1,14,6,11,34,1
226491,1,14,6,13,16,1
226491,1,14,7,9,25,1
226491,1,14,7,9,33,1
226491,1,14,7,12,29,1
226491,1,14,7,13,17,1
226491,1,14,8,9,14,1
226491,1,14,9,11,35,1
226491,1,14,10,13,13,1
226491,1,14,10,14,23,1
226491,1,14,11,13,26,1
226491,1,14,13,14,22,1
226491,1,14,14,15,20,1
226492,1,10,7,9,25,1
226492,1,10,7,12,17,1
226492,1,10,7,13,17,1
226492,1,10,8,9,14,1
226492,1,10,10,10,23,1
226492,1,10,10,13,13,1
226492,1,10,11,13,26,1
226492,1,10,11,14,32,1
226492,1,10,11,16,26,1
226492,1,10,11,17,31,1
226493,1,14,5,6,26,1
226493,1,14,6,9,25,1
226493,1,14,7,9,25,1
226493,1,14,7,12,17,1
226493,1,14,7,13,17,1
226493,1,14,8,9,14,1
226493,1,14,10,10,23,1
226493,1,14,10,13,13,1
226493,1,14,11,13,26,1
226493,1,14,11,14,32,1
226493,1,14,11,16,26,1
226493,1,14,11,17,31,1
226493,1,14,13,14,22,1
226493,1,14,14,17,19,1
226494,1,9,6,9,25,1
226494,1,9,6,11,34,1
226494,1,9,6,13,16,1
226494,1,9,7,9,33,1
226494,1,9,7,12,29,1
226494,1,9,9,11,35,1
226494,1,9,10,14,23,1
226494,1,9,14,15,20,1
226494,1,9,14,17,19,1
226495,0,10,5,17,36,1
226495,0,10,6,8,32,1
226495,0,10,8,12,13,1
226495,0,10,9,10,24,1
226495,0,10,9,18,21,1
226495,0,10,10,12,14,1
226495,0,10,10,13,23,1
226495,0,10,10,17,30,1
226495,0,10,12,15,17,1
226495,0,10,13,17,33,1
226496,1,6,6,13,16,1
226496,1,6,6,13,31,1
226496,1,6,7,14,17,1
226496,1,6,8,10,27,1
226496,1,6,10,14,23,1
226496,1,6,14,15,20,1
226497,1,9,6,10,26,1
226497,1,9,8,8,32,1
226497,1,9,8,11,12,1
226497,1,9,10,11,25,1
226497,1,9,11,12,29,1
226497,1,9,11,15,27,1
226497,1,9,11,18,23,1
226497,1,9,12,17,28,1
226497,1,9,15,17,31,1
226499,1,16,5,6,26,1
226499,1,16,6,11,34,1
226499,1,16,7,9,25,1
226499,1,16,7,9,33,1
226499,1,16,7,12,17,1
226499,1,16,7,12,29,1
226499,1,16,7,13,17,1
226499,1,16,8,9,14,1
226499,1,16,8,11,12,1
226499,1,16,9,11,35,1
226499,1,16,10,10,23,1
226499,1,16,10,11,25,1
226499,1,16,10,13,13,1
226499,1,16,11,12,29,1
226499,1,16,11,13,26,1
226499,1,16,13,14,22,1
226501,1,11,6,9,25,1
226501,1,11,6,13,16,1
226501,1,11,8,11,12,1
226501,1,11,10,11,25,1
226501,1,11,10,14,23,1
226501,1,11,11,12,29,1
226501,1,11,11,14,32,1
226501,1,11,11,16,26,1
226501,1,11,11,17,31,1
226501,1,11,14,15,20,1
226501,1,11,14,17,19,1
226502,1,7,6,10,26,1
226502,1,7,8,8,32,1
226502,1,7,8,11,12,1
226502,1,7,10,11,25,1
226502,1,7,10,13,14,1
226502,1,7,11,12,29,1
226502,1,7,11,15,27,1
226503,0,12,6,10,26,1
226503,0,12,7,7,27,1
226503,0,12,7,8,17,1
226503,0,12,8,8,32,1
226503,0,12,10,13,31,1
226503,0,12,10,15,35,1
226503,0,12,10,16,17,1
226503,0,12,11,15,27,1
226503,0,12,11,16,27,1
226503,0,12,12,12,15,1
226503,0,12,12,14,27,1
226503,0,12,13,15,33,1
226504,1,16,5,6,26,1
226504,1,16,6,10,26,1
226504,1,16,6,11,34,1
226504,1,16,7,9,25,1
226504,1,16,7,9,33,1
226504,1,16,7,12,17,1
226504,1,16,7,12,29,1
226504,1,16,7,13,17,1
226504,1,16,8,8,32,1
226504,1,16,8,9,14,1
226504,1,16,9,11,35,1
226504,1,16,10,10,23,1
226504,1,16,10,13,13,1
226504,1,16,11,13,26,1
226504,1,16,11,15,27,1
226504,1,16,13,14,22,1
226511,0,9,7,11,19,1
226511,0,9,8,12,13,1
226511,0,9,9,10,24,1
226511,0,9,9,17,36,1
226511,0,9,9,18,21,1
226511,0,9,10,13,23,1
226511,0,9,12,12,15,1
226511,0,9,13,15,33,1
226511,0,9,13,17,33,1
226516,1,16,5,6,26,1
226516,1,16,6,11,34,1
226516,1,16,7,8,17,1
226516,1,16,7,9,25,1
226516,1,16,7,9,33,1
226516,1,16,7,12,17,1
226516,1,16,7,12,29,1
226516,1,16,7,13,17,1
226516,1,16,8,9,14,1
226516,1,16,9,11,35,1
226516,1,16,10,10,23,1
226516,1,16,10,13,13,1
226516,1,16,10,15,35,1
226516,1,16,11,13,26,1
226516,1,16,12,14,27,1
226516,1,16,13,14,22,1
226519,1,11,7,7,27,1
226519,1,11,7,8,17,1
226519,1,11,7,12,17,1
226519,1,11,10,10,23,1
226519,1,11,10,13,31,1
226519,1,11,10,15,35,1
226519,1,11,10,16,17,1
226519,1,11,11,16,27,1
226519,1,11,12,12,15,1
226519,1,11,12,14,27,1
226519,1,11,13,15,33,1
226520,1,12,5,17,36,1
226520,1,12,6,8,32,1
226520,1,12,6,13,31,1
226520,1,12,7,12,17,1
226520,1,12,7,14,17,1
226520,1,12,8,10,27,1
226520,1,12,9,18,22,1
226520,1,12,10,10,23,1
226520,1,12,10,12,14,1
226520,1,12,10,17,30,1
226520,1,12,12,15,17,1
226520,1,12,13,14,14,1
226521,1,10,6,9,25,1
226521,1,10,6,13,16,1
226521,1,10,7,9,25,1
226521,1,10,10,13,13,1
226521,1,10,10,14,23,1
226521,1,10,11,14,32,1
226521,1,10,11,16,26,1
226521,1,10,11,17,31,1
226521,1,10,14,15,20,1
226521,1,10,14,17,19,1
226522,0,13,6,10,26,1
226522,0,13,7,13,17,1
226522,0,13,8,8,32,1
226522,0,13,8,9,14,1
226522,0,13,8,11,12,1
226522,0,13,10,11,25,1
226522,0,13,10,13,14,1
226522,0,13,11,12,29,1
226522,0,13,11,13,26,1
226522,0,13,11,15,27,1
226522,0,13,11,18,23,1
226522,0,13,12,17,28,1
226522,0,13,15,17,31,1
226524,1,12,7,7,27,1
226524,1,12,7,8,17,1
226524,1,12,7,13,17,1
226524,1,12,8,9,14,1
226524,1,12,10,13,31,1
226524,1,12,10,15,35,1
226524,1,12,10,16,17,1
226524,1,12,11,13,26,1
226524,1,12,11,16,27,1
226524,1,12,12,12,15,1
226524,1,12,12,14,27,1
226524,1,12,13,15,33,1
226525,1,10,7,11,19,1
226525,1,10,7,13,17,1
226525,1,10,8,9,14,1
226525,1,10,8,12,13,1
226525,1,10,9,10,24,1
226525,1,10,9,17,36,1
226525,1,10,9,18,21,1
226525,1,10,10,13,23,1
226525,1,10,11,13,26,1
226525,1,10,13,17,33,1
226526,1,11,6,9,25,1
226526,1,11,6,13,16,1
226526,1,11,7,13,17,1
226526,1,11,8,9,14,1
226526,1,11,10,14,23,1
226526,1,11,11,13,26,1
226526,1,11,11,14,32,1
226526,1,11,11,16,26,1
226526,1,11,11,17,31,1
226526,1,11,14,15,20,1
226526,1,11,14,17,19,1
226528,1,11,6,11,34,1
226528,1,11,7,9,25,1
226528,1,11,7,9,33,1
226528,1,11,7,12,17,1
226528,1,11,7,12,29,1
226528,1,11,7,13,17,1
226528,1,11,8,9,14,1
226528,1,11,9,11,35,1
226528,1,11,10,10,23,1
226528,1,11,10,13,13,1
226528,1,11,11,13,26,1
226529,1,10,5,6,26,1
226529,1,10,6,9,25,1
226529,1,10,6,13,16,1
226529,1,10,10,14,23,1
226529,1,10,11,14,32,1
226529,1,10,11,16,26,1
226529,1,10,11,17,31,1
226529,1,10,13,14,22,1
226529,1,10,14,15,20,1
226529,1,10,14,17,19,1
226537,1,14,5,6,26,1
226537,1,14,6,11,34,1
226537,1,14,7,9,25,1
226537,1,14,7,9,33,1
226537,1,14,7,11,19,1
226537,1,14,7,12,17,1
226537,1,14,7,12,29,1
226537,1,14,7,13,17,1
226537,1,14,8,9,14,1
226537,1,14,9,11,35,1
226537,1,14,10,10,23,1
226537,1,14,10,13,13,1
226537,1,14,11,13,26,1
226537,1,14,13,14,22,1
226540,1,15,5,6,26,1
226540,1,15,6,11,34,1
226540,1,15,7,9,25,1
226540,1,15,7,9,33,1
226540,1,15,7,12,17,1
226540,1,15,7,12,29,1
226540,1,15,7,13,17,1
226540,1,15,8,9,14,1
226540,1,15,9,10,24,1
226540,1,15,9,11,35,1
226540,1,15,10,10,23,1
226540,1,15,10,13,13,1
226540,1,15,11,13,26,1
226540,1,15,13,14,22,1
226540,1,15,13,17,33,1
226543,1,16,5,6,26,1
226543,1,16,6,11,34,1
226543,1,16,6,13,16,1
226543,1,16,7,9,25,1
226543,1,16,7,9,33,1
226543,1,16,7,12,17,1
226543,1,16,7,12,29,1
226543,1,16,7,13,17,1
226543,1,16,8,9,14,1
226543,1,16,9,11,35,1
226543,1,16,10,10,23,1
226543,1,16,10,13,13,1
226543,1,16,10,14,23,1
226543,1,16,11,13,26,1
226543,1,16,13,14,22,1
226543,1,16,14,15,20,1
226545,0,12,6,9,25,1
226545,0,12,6,10,26,1
226545,0,12,8,8,32,1
226545,0,12,8,11,12,1
226545,0,12,10,11,25,1
226545,0,12,10,13,14,1
226545,0,12,11,12,29,1
226545,0,12,11,15,27,1
226545,0,12,11,18,23,1
226545,0,12,12,17,28,1
226545,0,12,14,17,19,1
226545,0,12,15,17,31,1
226546,1,9,6,9,25,1
226546,1,9,7,11,19,1
226546,1,9,8,12,13,1
226546,1,9,9,10,24,1
226546,1,9,9,17,36,1
226546,1,9,9,18,21,1
226546,1,9,10,13,23,1
226546,1,9,13,17,33,1
226546,1,9,14,17,19,1
226547,0,13,6,10,26,1
226547,0,13,8,8,32,1
226547,0,13,8,11,12,1
226547,0,13,10,11,25,1
226547,0,13,10,13,14,1
226547,0,13,11,12,29,1
226547,0,13,11,14,32,1
226547,0,13,11,15,27,1
226547,0,13,11,16,26,1
226547,0,13,11,17,31,1
226547,0,13,11,18,23,1
226547,0,13,12,17,28,1
226547,0,13,15,17,31,1
226549,0,12,5,17,36,1
226549,0,12,6,10,26,1
226549,0,12,8,8,32,1
226549,0,12,8,11,12,1
226549,0,12,10,11,25,1
226549,0,12,10,12,14,1
226549,0,12,10,13,14,1
226549,0,12,11,12,29,1
226549,0,12,11,15,27,1
226549,0,12,11,18,23,1
226549,0,12,12,17,28,1
226549,0,12,15,17,31,1
226558,0,12,6,8,32,1
226558,0,12,7,7,27,1
226558,0,12,7,8,17,1
226558,0,12,10,13,31,1
226558,0,12,10,15,35,1
226558,0,12,10,16,17,1
226558,0,12,10,17,30,1
226558,0,12,11,16,27,1
226558,0,12,12,12,15,1
226558,0,12,12,14,27,1
226558,0,12,12,15,17,1
226558,0,12,13,15,33,1
226564,1,10,6,10,26,1
226564,1,10,8,8,32,1
226564,1,10,8,11,12,1
226564,1,10,10,11,25,1
226564,1,10,10,13,14,1
226564,1,10,11,12,29,1
226564,1,10,11,15,27,1
226564,1,10,11,18,23,1
226564,1,10,12,17,28,1
226564,1,10,15,17,31,1
226565,0,14,5,6,26,1
226565,0,14,6,11,34,1
226565,0,14,7,9,25,1
226565,0,14,7,9,33,1
226565,0,14,7,12,29,1
226565,0,14,7,13,17,1
226565,0,14,8,9,14,1
226565,0,14,9,11,35,1
226565,0,14,10,13,13,1
226565,0,14,11,13,26,1
226565,0,14,11,18,23,1
226565,0,14,12,17,28,1
226565,0,14,13,14,22,1
226565,0,14,15,17,31,1
226567,1,9,5,6,26,1
226567,1,9,6,10,26,1
226567,1,9,8,8,32,1
226567,1,9,8,11,12,1
226567,1,9,10,11,25,1
226567,1,9,10,13,14,1
226567,1,9,11,12,29,1
226567,1,9,11,15,27,1
226567,1,9,13,14,22,1
226568,1,10,6,10,26,1
226568,1,10,6,11,34,1
226568,1,10,7,12,29,1
226568,1,10,8,8,32,1
226568,1,10,8,11,12,1
226568,1,10,9,11,35,1
226568,1,10,10,11,25,1
226568,1,10,10,13,14,1
226568,1,10,11,12,29,1
226568,1,10,11,15,27,1
226569,1,8,6,10,26,1
226569,1,8,7,11,19,1
226569,1,8,8,8,32,1
226569,1,8,8,11,12,1
226569,1,8,10,11,25,1
226569,1,8,10,13,14,1
226569,1,8,11,12,29,1
226569,1,8,11,15,27,1
226571,0,7,7,11,19,1
226571,0,7,9,10,24,1
226571,0,7,9,17,36,1
226571,0,7,11,18,23,1
226571,0,7,12,17,28,1
226571,0,7,13,17,33,1
226571,0,7,15,17,31,1
226572,1,10,6,10,26,1
226572,1,10,7,13,17,1
226572,1,10,8,8,32,1
226572,1,10,8,9,14,1
226572,1,10,10,13,14,1
226572,1,10,11,13,26,1
226572,1,10,11,15,27,1
226572,1,10,11,18,23,1
226572,1,10,12,17,28,1
226572,1,10,15,17,31,1
226573,1,13,5,6,26,1
226573,1,13,6,11,34,1
226573,1,13,7,9,25,1
226573,1,13,7,9,33,1
226573,1,13,7,12,17,1
226573,1,13,7,12,29,1
226573,1,13,8,11,12,1
226573,1,13,9,11,35,1
226573,1,13,10,10,23,1
226573,1,13,10,11,25,1
226573,1,13,10,13,13,1
226573,1,13,11,12,29,1
226573,1,13,13,14,22,1
226574,1,15,5,6,26,1
226574,1,15,6,11,34,1
226574,1,15,7,9,25,1
226574,1,15,7,12,17,1
226574,1,15,7,12,29,1
226574,1,15,7,13,17,1
226574,1,15,8,9,14,1
226574,1,15,8,11,12,1
226574,1,15,9,11,35,1
226574,1,15,10,10,23,1
226574,1,15,10,11,25,1
226574,1,15,10,13,13,1
226574,1,15,11,12,29,1
226574,1,15,11,13,26,1
226574,1,15,13,14,22,1
226576,1,7,7,11,19,1
226576,1,7,8,11,12,1
226576,1,7,9,10,24,1
226576,1,7,9,17,36,1
226576,1,7,10,11,25,1
226576,1,7,11,12,29,1
226576,1,7,13,17,33,1
226577,1,9,6,13,16,1
226577,1,9,8,11,12,1
226577,1,9,10,11,25,1
226577,1,9,10,14,23,1
226577,1,9,11,12,29,1
226577,1,9,11,14,32,1
226577,1,9,11,16,26,1
226577,1,9,11,17,31,1
226577,1,9,14,15,20,1
226578,1,9,6,10,26,1
226578,1,9,8,8,32,1
226578,1,9,9,18,22,1
226578,1,9,10,13,14,1
226578,1,9,11,15,27,1
226578,1,9,11,18,23,1
226578,1,9,12,17,28,1
226578,1,9,13,14,14,1
226578,1,9,15,17,31,1
226579,0,11,6,10,26,1
226579,0,11,8,8,32,1
226579,0,11,8,11,12,1
226579,0,11,10,11,25,1
226579,0,11,11,12,29,1
226579,0,11,11,15,27,1
226579,0,11,11,18,23,1
226579,0,11,12,12,15,1
226579,0,11,12,17,28,1
226579,0,11,13,15,33,1
226579,0,11,15,17,31,1
226580,1,7,7,7,27,1
226580,1,7,10,13,14,1
226580,1,7,10,13,31,1
226580,1,7,10,16,17,1
226580,1,7,11,16,27,1
226580,1,7,12,12,15,1
226580,1,7,13,15,33,1
226581,0,12,6,10,26,1
226581,0,12,7,13,17,1
226581,0,12,8,8,32,1
226581,0,12,8,9,14,1
226581,0,12,8,11,12,1
226581,0,12,10,11,25,1
226581,0,12,11,12,29,1
226581,0,12,11,13,26,1
226581,0,12,11,15,27,1
226581,0,12,11,18,23,1
226581,0,12,12,17,28,1
226581,0,12,15,17,31,1
226583,1,9,5,17,36,1
226583,1,9,6,8,32,1
226583,1,9,6,13,31,1
226583,1,9,7,14,17,1
226583,1,9,8,10,27,1
226583,1,9,10,12,14,1
226583,1,9,10,13,14,1
226583,1,9,10,17,30,1
226583,1,9,12,15,17,1
226584,1,14,6,10,26,1
226584,1,14,6,11,34,1
226584,1,14,7,9,25,1
226584,1,14,7,9,33,1
226584,1,14,7,12,17,1
226584,1,14,7,12,29,1
226584,1,14,7,13,17,1
226584,1,14,8,8,32,1
226584,1,14,8,9,14,1
226584,1,14,9,11,35,1
226584,1,14,10,10,23,1
226584,1,14,10,13,13,1
226584,1,14,11,13,26,1
226584,1,14,11,15,27,1
226585,1,9,6,10,26,1
226585,1,9,8,8,32,1
226585,1,9,8,12,13,1
226585,1,9,9,10,24,1
226585,1,9,9,17,36,1
226585,1,9,9,18,21,1
226585,1,9,10,13,23,1
226585,1,9,11,15,27,1
226585,1,9,13,17,33,1
226586,0,9,7,7,27,1
226586,0,9,8,12,13,1
226586,0,9,9,10,24,1
226586,0,9,9,17,36,1
226586,0,9,9,18,21,1
226586,0,9,10,13,23,1
226586,0,9,10,16,17,1
226586,0,9,11,16,27,1
226586,0,9,13,17,33,1
226588,1,8,7,7,27,1
226588,1,8,7,8,17,1
226588,1,8,7,11,19,1
226588,1,8,10,13,31,1
226588,1,8,10,15,35,1
226588,1,8,10,16,17,1
226588,1,8,11,16,27,1
226588,1,8,12,14,27,1
226589,0,10,6,10,26,1
226589,0,10,7,8,17,1
226589,0,10,8,8,32,1
226589,0,10,10,13,14,1
226589,0,10,10,15,35,1
226589,0,10,11,15,27,1
226589,0,10,11,18,23,1
226589,0,10,12,14,27,1
226589,0,10,12,17,28,1
226589,0,10,15,17,31,1
226590,1,7,7,7,27,1
226590,1,7,7,9,33,1
226590,1,7,10,13,31,1
226590,1,7,10,16,17,1
226590,1,7,11,16,27,1
226590,1,7,12,12,15,1
226590,1,7,13,15,33,1
226591,1,13,5,6,26,1
226591,1,13,7,8,17,1
226591,1,13,7,9,25,1
226591,1,13,7,9,33,1
226591,1,13,7,12,17,1
226591,1,13,7,13,17,1
226591,1,13,8,9,14,1
226591,1,13,10,10,23,1
