instance_name,order_id,p,q,r
BSP_100_O6_2_3_4.xml,22,18.0,12.0,12.0
BSP_100_O6_2_3_4.xml,22,19.0,13.0,13.0
BSP_100_O6_2_3_4.xml,23,30.0,24.0,12.0
BSP_100_O6_2_3_4.xml,23,30.0,24.0,12.0
BSP_100_O6_2_3_4.xml,24,23.0,21.0,11.0
BSP_100_O6_2_3_4.xml,25,26.0,12.0,4.0
BSP_100_O6_2_3_4.xml,26,30.0,30.0,22.0
BSP_100_O6_2_3_4.xml,26,35.0,25.0,2.0
BSP_100_O6_2_3_4.xml,27,28.0,20.0,12.0
BSP_100_O6_2_3_4.xml,28,63.0,63.0,9.0
BSP_100_O6_2_3_4.xml,28,63.0,63.0,9.0
BSP_100_O6_2_3_4.xml,29,25.0,21.0,20.0
BSP_100_O6_2_3_4.xml,29,25.0,21.0,20.0
BSP_100_O6_2_3_4.xml,30,44.0,39.0,20.0
BSP_100_O6_2_3_4.xml,31,23.0,23.0,22.0
BSP_100_O6_2_3_4.xml,31,28.0,23.0,16.0
BSP_100_O6_2_3_4.xml,32,46.0,36.0,11.0
BSP_100_O6_2_3_4.xml,33,75.0,11.0,11.0
BSP_100_O6_2_3_4.xml,33,75.0,11.0,11.0
BSP_100_O6_2_3_4.xml,34,45.0,40.0,39.0
BSP_100_O6_2_3_4.xml,34,45.0,40.0,39.0
BSP_100_O6_2_3_4.xml,35,18.0,15.0,10.0
BSP_100_O6_2_3_4.xml,35,17.0,16.0,12.0
BSP_100_O6_2_3_4.xml,36,37.0,23.0,19.0
BSP_100_O6_2_3_4.xml,37,30.0,25.0,10.0
BSP_100_O6_2_3_4.xml,37,30.0,25.0,10.0
BSP_100_O6_2_3_4.xml,38,36.0,29.0,6.0
BSP_100_O6_2_3_4.xml,39,31.0,27.0,2.0
BSP_100_O6_2_3_4.xml,40,20.0,16.0,11.0
BSP_100_O6_2_3_4.xml,40,20.0,16.0,11.0
BSP_100_O6_2_3_4.xml,41,29.0,21.0,14.0
BSP_100_O6_2_3_4.xml,42,68.0,40.0,40.0
BSP_100_O6_2_3_4.xml,43,42.0,17.0,17.0
BSP_100_O6_2_3_4.xml,44,23.0,11.0,2.0
BSP_100_O6_2_3_4.xml,45,30.0,26.0,20.0
BSP_100_O6_2_3_4.xml,45,32.0,29.0,17.0
BSP_100_O6_2_3_4.xml,46,16.0,11.0,6.0
BSP_100_O6_2_3_4.xml,46,74.0,13.0,10.0
BSP_100_O6_2_3_4.xml,47,16.0,13.0,11.0
BSP_100_O6_2_3_4.xml,47,16.0,13.0,11.0
BSP_100_O6_2_3_4.xml,48,33.0,19.0,13.0
BSP_100_O6_2_3_4.xml,49,21.0,21.0,17.0
BSP_100_O6_2_3_4.xml,50,90.0,60.0,40.0
BSP_100_O6_2_3_4.xml,51,45.0,30.0,16.0
BSP_100_O6_2_3_4.xml,52,36.0,25.0,15.0
BSP_100_O6_2_3_4.xml,52,36.0,25.0,15.0
BSP_100_O6_2_3_4.xml,53,40.0,18.0,16.0
BSP_100_O6_2_3_4.xml,54,21.0,19.0,16.0
BSP_100_O6_2_3_4.xml,55,17.0,14.0,10.0
BSP_100_O6_2_3_4.xml,56,38.0,24.0,12.0
BSP_100_O6_2_3_4.xml,57,74.0,40.0,32.0
BSP_100_O6_2_3_4.xml,58,39.0,29.0,15.0
BSP_100_O6_2_3_4.xml,59,49.0,35.0,25.0
BSP_100_O6_2_3_4.xml,60,20.0,12.0,12.0
BSP_100_O6_2_3_4.xml,60,20.0,12.0,12.0
BSP_100_O6_2_3_4.xml,61,45.0,37.0,21.0
BSP_100_O6_2_3_4.xml,62,39.0,31.0,28.0
BSP_100_O6_2_3_4.xml,63,45.0,35.0,33.0
BSP_100_O6_2_3_4.xml,64,26.0,17.0,17.0
BSP_100_O6_2_3_4.xml,64,26.0,17.0,17.0
BSP_100_O6_2_3_4.xml,65,35.0,25.0,5.0
BSP_100_O6_2_3_4.xml,65,35.0,25.0,5.0
BSP_100_O6_2_3_4.xml,66,21.0,21.0,19.0
BSP_100_O6_2_3_4.xml,67,17.0,12.0,7.0
BSP_100_O6_2_3_4.xml,67,35.0,30.0,30.0
BSP_100_O6_2_3_4.xml,68,15.0,9.0,8.0
BSP_100_O6_2_3_4.xml,69,29.0,27.0,27.0
BSP_100_O6_2_3_4.xml,69,29.0,27.0,27.0
BSP_100_O6_2_3_4.xml,70,100.0,20.0,10.0
BSP_100_O6_2_3_4.xml,71,16.0,11.0,11.0
BSP_100_O6_2_3_4.xml,71,16.0,11.0,11.0
BSP_100_O6_2_3_4.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_4.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_4.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_4.xml,73,45.0,33.0,26.0
BSP_100_O6_2_3_4.xml,73,45.0,33.0,26.0
BSP_100_O6_2_3_4.xml,74,105.0,16.0,14.0
BSP_100_O6_2_3_4.xml,74,105.0,16.0,14.0
BSP_100_O6_2_3_4.xml,75,21.0,21.0,10.0
BSP_100_O6_2_3_4.xml,76,46.0,45.0,12.0
BSP_100_O6_2_3_4.xml,77,43.0,28.0,15.0
BSP_100_O6_2_3_4.xml,78,60.0,50.0,20.0
BSP_100_O6_2_3_4.xml,79,45.0,16.0,15.0
BSP_100_O6_2_3_4.xml,80,21.0,19.0,18.0
BSP_100_O6_2_3_4.xml,81,38.0,38.0,22.0
BSP_100_O6_2_3_4.xml,81,38.0,38.0,22.0
BSP_100_O6_2_3_4.xml,82,52.0,52.0,52.0
BSP_100_O6_2_3_4.xml,83,30.0,30.0,10.0
BSP_100_O6_2_3_4.xml,83,18.0,15.0,13.0
BSP_100_O6_2_3_4.xml,84,78.0,53.0,12.0
BSP_100_O6_2_3_4.xml,85,68.0,44.0,35.0
BSP_100_O6_2_3_4.xml,85,17.0,11.0,6.0
BSP_100_O6_2_3_4.xml,86,31.0,13.0,13.0
BSP_100_O6_2_3_4.xml,87,70.0,56.0,18.0
BSP_100_O6_2_3_4.xml,88,38.0,30.0,28.0
BSP_100_O6_2_3_4.xml,88,38.0,30.0,28.0
BSP_100_O6_2_3_4.xml,89,31.0,13.0,11.0
BSP_100_O6_2_3_4.xml,90,81.0,50.0,24.0
BSP_100_O6_2_3_4.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_4.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_4.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_4.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_4.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_4.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_4.xml,93,37.0,35.0,10.0
BSP_100_O6_2_3_4.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_4.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_4.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_4.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_4.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_4.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_4.xml,95,25.0,23.0,23.0
BSP_100_O6_2_3_4.xml,95,30.0,30.0,30.0
BSP_100_O6_2_3_4.xml,95,30.0,30.0,30.0
BSP_100_O6_2_3_4.xml,96,46.0,39.0,13.0
BSP_100_O6_2_3_4.xml,96,41.0,36.0,8.0
BSP_100_O6_2_3_4.xml,96,34.0,32.0,7.0
BSP_100_O6_2_3_4.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_4.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_4.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_4.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_4.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_4.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_4.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_4.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_4.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_4.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_4.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_4.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_4.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_5.xml,0,48.0,39.0,10.0
BSP_100_O6_2_3_5.xml,1,28.0,26.0,10.0
BSP_100_O6_2_3_5.xml,1,28.0,28.0,10.0
BSP_100_O6_2_3_5.xml,1,26.0,20.0,6.0
BSP_100_O6_2_3_5.xml,2,48.0,17.0,16.0
BSP_100_O6_2_3_5.xml,3,43.0,18.0,18.0
BSP_100_O6_2_3_5.xml,4,55.0,41.0,35.0
BSP_100_O6_2_3_5.xml,5,36.0,36.0,16.0
BSP_100_O6_2_3_5.xml,6,57.0,17.0,17.0
BSP_100_O6_2_3_5.xml,7,70.0,70.0,37.0
BSP_100_O6_2_3_5.xml,8,38.0,38.0,14.0
BSP_100_O6_2_3_5.xml,9,34.0,30.0,29.0
BSP_100_O6_2_3_5.xml,10,40.0,40.0,12.0
BSP_100_O6_2_3_5.xml,10,26.0,26.0,12.0
BSP_100_O6_2_3_5.xml,11,55.0,37.0,28.0
BSP_100_O6_2_3_5.xml,11,55.0,37.0,28.0
BSP_100_O6_2_3_5.xml,12,38.0,19.0,18.0
BSP_100_O6_2_3_5.xml,13,82.0,18.0,12.0
BSP_100_O6_2_3_5.xml,14,44.0,38.0,14.0
BSP_100_O6_2_3_5.xml,15,102.0,43.0,30.0
BSP_100_O6_2_3_5.xml,15,55.0,40.0,40.0
BSP_100_O6_2_3_5.xml,16,30.0,30.0,19.0
BSP_100_O6_2_3_5.xml,16,55.0,37.0,28.0
BSP_100_O6_2_3_5.xml,17,65.0,45.0,20.0
BSP_100_O6_2_3_5.xml,17,65.0,45.0,20.0
BSP_100_O6_2_3_5.xml,18,71.0,71.0,8.0
BSP_100_O6_2_3_5.xml,19,16.0,14.0,11.0
BSP_100_O6_2_3_5.xml,19,18.0,15.0,12.0
BSP_100_O6_2_3_5.xml,20,37.0,11.0,3.0
BSP_100_O6_2_3_5.xml,21,20.0,15.0,9.0
BSP_100_O6_2_3_5.xml,21,20.0,15.0,9.0
BSP_100_O6_2_3_5.xml,22,18.0,12.0,12.0
BSP_100_O6_2_3_5.xml,22,19.0,13.0,13.0
BSP_100_O6_2_3_5.xml,23,30.0,24.0,12.0
BSP_100_O6_2_3_5.xml,23,30.0,24.0,12.0
BSP_100_O6_2_3_5.xml,24,23.0,21.0,11.0
BSP_100_O6_2_3_5.xml,25,26.0,12.0,4.0
BSP_100_O6_2_3_5.xml,26,30.0,30.0,22.0
BSP_100_O6_2_3_5.xml,26,35.0,25.0,2.0
BSP_100_O6_2_3_5.xml,27,28.0,20.0,12.0
BSP_100_O6_2_3_5.xml,28,63.0,63.0,9.0
BSP_100_O6_2_3_5.xml,28,63.0,63.0,9.0
BSP_100_O6_2_3_5.xml,29,25.0,21.0,20.0
BSP_100_O6_2_3_5.xml,29,25.0,21.0,20.0
BSP_100_O6_2_3_5.xml,30,44.0,39.0,20.0
BSP_100_O6_2_3_5.xml,31,23.0,23.0,22.0
BSP_100_O6_2_3_5.xml,31,28.0,23.0,16.0
BSP_100_O6_2_3_5.xml,32,46.0,36.0,11.0
BSP_100_O6_2_3_5.xml,33,75.0,11.0,11.0
BSP_100_O6_2_3_5.xml,33,75.0,11.0,11.0
BSP_100_O6_2_3_5.xml,34,45.0,40.0,39.0
BSP_100_O6_2_3_5.xml,34,45.0,40.0,39.0
BSP_100_O6_2_3_5.xml,35,18.0,15.0,10.0
BSP_100_O6_2_3_5.xml,35,17.0,16.0,12.0
BSP_100_O6_2_3_5.xml,36,37.0,23.0,19.0
BSP_100_O6_2_3_5.xml,37,30.0,25.0,10.0
BSP_100_O6_2_3_5.xml,37,30.0,25.0,10.0
BSP_100_O6_2_3_5.xml,38,36.0,29.0,6.0
BSP_100_O6_2_3_5.xml,39,31.0,27.0,2.0
BSP_100_O6_2_3_5.xml,40,20.0,16.0,11.0
BSP_100_O6_2_3_5.xml,40,20.0,16.0,11.0
BSP_100_O6_2_3_5.xml,41,29.0,21.0,14.0
BSP_100_O6_2_3_5.xml,42,68.0,40.0,40.0
BSP_100_O6_2_3_5.xml,43,42.0,17.0,17.0
BSP_100_O6_2_3_5.xml,44,23.0,11.0,2.0
BSP_100_O6_2_3_5.xml,45,30.0,26.0,20.0
BSP_100_O6_2_3_5.xml,45,32.0,29.0,17.0
BSP_100_O6_2_3_5.xml,46,16.0,11.0,6.0
BSP_100_O6_2_3_5.xml,46,74.0,13.0,10.0
BSP_100_O6_2_3_5.xml,47,16.0,13.0,11.0
BSP_100_O6_2_3_5.xml,47,16.0,13.0,11.0
BSP_100_O6_2_3_5.xml,48,33.0,19.0,13.0
BSP_100_O6_2_3_5.xml,49,21.0,21.0,17.0
BSP_100_O6_2_3_5.xml,50,90.0,60.0,40.0
BSP_100_O6_2_3_5.xml,51,45.0,30.0,16.0
BSP_100_O6_2_3_5.xml,52,36.0,25.0,15.0
BSP_100_O6_2_3_5.xml,52,36.0,25.0,15.0
BSP_100_O6_2_3_5.xml,53,40.0,18.0,16.0
BSP_100_O6_2_3_5.xml,54,21.0,19.0,16.0
BSP_100_O6_2_3_5.xml,55,17.0,14.0,10.0
BSP_100_O6_2_3_5.xml,56,38.0,24.0,12.0
BSP_100_O6_2_3_5.xml,57,74.0,40.0,32.0
BSP_100_O6_2_3_5.xml,58,39.0,29.0,15.0
BSP_100_O6_2_3_5.xml,59,49.0,35.0,25.0
BSP_100_O6_2_3_5.xml,60,20.0,12.0,12.0
BSP_100_O6_2_3_5.xml,60,20.0,12.0,12.0
BSP_100_O6_2_3_5.xml,61,45.0,37.0,21.0
BSP_100_O6_2_3_5.xml,62,39.0,31.0,28.0
BSP_100_O6_2_3_5.xml,63,45.0,35.0,33.0
BSP_100_O6_2_3_5.xml,64,26.0,17.0,17.0
BSP_100_O6_2_3_5.xml,64,26.0,17.0,17.0
BSP_100_O6_2_3_5.xml,65,35.0,25.0,5.0
BSP_100_O6_2_3_5.xml,65,35.0,25.0,5.0
BSP_100_O6_2_3_5.xml,66,21.0,21.0,19.0
BSP_100_O6_2_3_5.xml,67,17.0,12.0,7.0
BSP_100_O6_2_3_5.xml,67,35.0,30.0,30.0
BSP_100_O6_2_3_5.xml,68,15.0,9.0,8.0
BSP_100_O6_2_3_5.xml,69,29.0,27.0,27.0
BSP_100_O6_2_3_5.xml,69,29.0,27.0,27.0
BSP_100_O6_2_3_5.xml,70,100.0,20.0,10.0
BSP_100_O6_2_3_5.xml,71,16.0,11.0,11.0
BSP_100_O6_2_3_5.xml,71,16.0,11.0,11.0
BSP_100_O6_2_3_5.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_5.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_5.xml,72,35.0,35.0,35.0
BSP_100_O6_2_3_5.xml,73,45.0,33.0,26.0
BSP_100_O6_2_3_5.xml,73,45.0,33.0,26.0
BSP_100_O6_2_3_5.xml,74,105.0,16.0,14.0
BSP_100_O6_2_3_5.xml,74,105.0,16.0,14.0
BSP_100_O6_2_3_5.xml,75,21.0,21.0,10.0
BSP_100_O6_2_3_5.xml,76,46.0,45.0,12.0
BSP_100_O6_2_3_5.xml,77,43.0,28.0,15.0
BSP_100_O6_2_3_5.xml,78,60.0,50.0,20.0
BSP_100_O6_2_3_5.xml,79,45.0,16.0,15.0
BSP_100_O6_2_3_5.xml,80,21.0,19.0,18.0
BSP_100_O6_2_3_5.xml,81,38.0,38.0,22.0
BSP_100_O6_2_3_5.xml,81,38.0,38.0,22.0
BSP_100_O6_2_3_5.xml,82,52.0,52.0,52.0
BSP_100_O6_2_3_5.xml,83,30.0,30.0,10.0
BSP_100_O6_2_3_5.xml,83,18.0,15.0,13.0
BSP_100_O6_2_3_5.xml,84,78.0,53.0,12.0
BSP_100_O6_2_3_5.xml,85,68.0,44.0,35.0
BSP_100_O6_2_3_5.xml,85,17.0,11.0,6.0
BSP_100_O6_2_3_5.xml,86,31.0,13.0,13.0
BSP_100_O6_2_3_5.xml,87,70.0,56.0,18.0
BSP_100_O6_2_3_5.xml,88,38.0,30.0,28.0
BSP_100_O6_2_3_5.xml,88,38.0,30.0,28.0
BSP_100_O6_2_3_5.xml,89,31.0,13.0,11.0
BSP_100_O6_2_3_5.xml,90,81.0,50.0,24.0
BSP_100_O6_2_3_5.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_5.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_5.xml,91,53.0,18.0,8.0
BSP_100_O6_2_3_5.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_5.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_5.xml,92,40.0,30.0,20.0
BSP_100_O6_2_3_5.xml,93,37.0,35.0,10.0
BSP_100_O6_2_3_5.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_5.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_5.xml,93,37.0,37.0,10.0
BSP_100_O6_2_3_5.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_5.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_5.xml,94,34.0,34.0,18.0
BSP_100_O6_2_3_5.xml,95,25.0,23.0,23.0
BSP_100_O6_2_3_5.xml,95,30.0,30.0,30.0
BSP_100_O6_2_3_5.xml,95,30.0,30.0,30.0
BSP_100_O6_2_3_5.xml,96,46.0,39.0,13.0
BSP_100_O6_2_3_5.xml,96,41.0,36.0,8.0
BSP_100_O6_2_3_5.xml,96,34.0,32.0,7.0
BSP_100_O6_2_3_5.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_5.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_5.xml,97,24.0,21.0,19.0
BSP_100_O6_2_3_5.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_5.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_5.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_5.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_5.xml,98,20.0,20.0,15.0
BSP_100_O6_2_3_5.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_5.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_5.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_5.xml,99,20.0,20.0,18.0
BSP_100_O6_2_3_5.xml,99,20.0,20.0,18.0
BSP_100_O6_3.xml,0,34.0,25.0,25.0
BSP_100_O6_3.xml,1,37.0,37.0,10.0
BSP_100_O6_3.xml,2,60.0,56.0,36.0
BSP_100_O6_3.xml,3,16.0,16.0,16.0
BSP_100_O6_3.xml,3,30.0,22.0,20.0
BSP_100_O6_3.xml,4,32.0,16.0,3.0
BSP_100_O6_3.xml,5,65.0,13.0,3.0
BSP_100_O6_3.xml,6,25.0,18.0,17.0
BSP_100_O6_3.xml,7,39.0,26.0,10.0
BSP_100_O6_3.xml,8,55.0,55.0,30.0
BSP_100_O6_3.xml,9,70.0,50.0,10.0
BSP_100_O6_3.xml,10,38.0,29.0,28.0
BSP_100_O6_3.xml,11,47.0,36.0,6.0
BSP_100_O6_3.xml,11,47.0,36.0,6.0
BSP_100_O6_3.xml,12,19.0,15.0,13.0
BSP_100_O6_3.xml,13,35.0,29.0,24.0
BSP_100_O6_3.xml,14,23.0,20.0,14.0
BSP_100_O6_3.xml,15,98.0,30.0,15.0
BSP_100_O6_3.xml,15,98.0,30.0,15.0
BSP_100_O6_3.xml,16,64.0,50.0,10.0
BSP_100_O6_3.xml,17,26.0,16.0,16.0
BSP_100_O6_3.xml,17,21.0,21.0,12.0
BSP_100_O6_3.xml,18,48.0,40.0,10.0
BSP_100_O6_3.xml,19,25.0,25.0,7.0
BSP_100_O6_3.xml,19,24.0,24.0,8.0
BSP_100_O6_3.xml,20,40.0,32.0,8.0
BSP_100_O6_3.xml,20,18.0,18.0,10.0
BSP_100_O6_3.xml,21,22.0,14.0,5.0
BSP_100_O6_3.xml,21,22.0,14.0,5.0
BSP_100_O6_3.xml,22,17.0,15.0,13.0
BSP_100_O6_3.xml,23,61.0,46.0,11.0
BSP_100_O6_3.xml,23,61.0,46.0,11.0
BSP_100_O6_3.xml,23,61.0,46.0,11.0
BSP_100_O6_3.xml,24,41.0,36.0,36.0
BSP_100_O6_3.xml,25,16.0,16.0,16.0
BSP_100_O6_3.xml,25,17.0,13.0,13.0
BSP_100_O6_3.xml,26,21.0,16.0,16.0
BSP_100_O6_3.xml,26,21.0,16.0,16.0
BSP_100_O6_3.xml,26,21.0,16.0,16.0
BSP_100_O6_3.xml,27,85.0,42.0,40.0
BSP_100_O6_3.xml,28,30.0,29.0,22.0
BSP_100_O6_3.xml,29,40.0,31.0,31.0
BSP_100_O6_3.xml,30,39.0,11.0,9.0
BSP_100_O6_3.xml,30,39.0,11.0,9.0
BSP_100_O6_3.xml,31,31.0,29.0,16.0
BSP_100_O6_3.xml,32,26.0,26.0,17.0
BSP_100_O6_3.xml,33,18.0,12.0,10.0
BSP_100_O6_3.xml,34,40.0,25.0,16.0
BSP_100_O6_3.xml,35,21.0,13.0,12.0
BSP_100_O6_3.xml,35,21.0,12.0,10.0
BSP_100_O6_3.xml,36,105.0,30.0,18.0
BSP_100_O6_3.xml,36,105.0,30.0,18.0
BSP_100_O6_3.xml,37,67.0,61.0,33.0
BSP_100_O6_3.xml,38,22.0,22.0,21.0
BSP_100_O6_3.xml,39,25.0,11.0,7.0
BSP_100_O6_3.xml,40,24.0,20.0,19.0
BSP_100_O6_3.xml,40,25.0,23.0,22.0
BSP_100_O6_3.xml,41,60.0,29.0,20.0
BSP_100_O6_3.xml,42,16.0,16.0,3.0
BSP_100_O6_3.xml,43,28.0,20.0,5.0
BSP_100_O6_3.xml,44,90.0,60.0,50.0
BSP_100_O6_3.xml,45,104.0,35.0,25.0
BSP_100_O6_3.xml,46,65.0,12.0,12.0
BSP_100_O6_3.xml,47,17.0,15.0,12.0
BSP_100_O6_3.xml,47,17.0,15.0,12.0
BSP_100_O6_3.xml,48,61.0,41.0,41.0
BSP_100_O6_3.xml,49,41.0,31.0,31.0
BSP_100_O6_3.xml,50,35.0,35.0,29.0
BSP_100_O6_3.xml,51,35.0,25.0,12.0
BSP_100_O6_3.xml,51,35.0,25.0,12.0
BSP_100_O6_3.xml,52,22.0,18.0,14.0
BSP_100_O6_3.xml,53,40.0,34.0,10.0
BSP_100_O6_3.xml,54,22.0,19.0,13.0
BSP_100_O6_3.xml,55,105.0,17.0,17.0
BSP_100_O6_3.xml,56,37.0,24.0,13.0
BSP_100_O6_3.xml,57,21.0,21.0,13.0
BSP_100_O6_3.xml,58,33.0,27.0,2.0
BSP_100_O6_3.xml,59,21.0,20.0,8.0
BSP_100_O6_3.xml,59,21.0,20.0,8.0
BSP_100_O6_3.xml,60,40.0,37.0,27.0
BSP_100_O6_3.xml,61,16.0,11.0,3.0
BSP_100_O6_3.xml,61,16.0,11.0,3.0
BSP_100_O6_3.xml,62,25.0,14.0,8.0
BSP_100_O6_3.xml,63,18.0,15.0,6.0
BSP_100_O6_3.xml,64,50.0,50.0,15.0
BSP_100_O6_3.xml,65,41.0,34.0,25.0
BSP_100_O6_3.xml,66,28.0,25.0,22.0
BSP_100_O6_3.xml,67,100.0,23.0,5.0
BSP_100_O6_3.xml,67,100.0,23.0,5.0
BSP_100_O6_3.xml,68,19.0,16.0,11.0
BSP_100_O6_3.xml,68,19.0,16.0,11.0
BSP_100_O6_3.xml,68,19.0,16.0,11.0
BSP_100_O6_3.xml,69,65.0,25.0,16.0
BSP_100_O6_3.xml,70,32.0,30.0,28.0
BSP_100_O6_3.xml,71,32.0,20.0,12.0
BSP_100_O6_3.xml,72,60.0,29.0,20.0
BSP_100_O6_3.xml,72,30.0,20.0,17.0
BSP_100_O6_3.xml,73,29.0,18.0,15.0
BSP_100_O6_3.xml,74,36.0,35.0,20.0
BSP_100_O6_3.xml,74,18.0,17.0,10.0
BSP_100_O6_3.xml,75,34.0,23.0,4.0
BSP_100_O6_3.xml,76,46.0,36.0,21.0
BSP_100_O6_3.xml,77,26.0,26.0,8.0
BSP_100_O6_3.xml,78,50.0,35.0,25.0
BSP_100_O6_3.xml,79,42.0,20.0,12.0
BSP_100_O6_3.xml,80,34.0,22.0,18.0
BSP_100_O6_3.xml,81,60.0,40.0,27.0
BSP_100_O6_3.xml,82,30.0,23.0,20.0
BSP_100_O6_3.xml,83,19.0,16.0,13.0
BSP_100_O6_3.xml,83,19.0,16.0,13.0
BSP_100_O6_3.xml,84,49.0,45.0,34.0
BSP_100_O6_3.xml,85,16.0,15.0,5.0
BSP_100_O6_3.xml,86,48.0,31.0,19.0
BSP_100_O6_3.xml,87,105.0,45.0,15.0
BSP_100_O6_3.xml,88,65.0,45.0,11.0
BSP_100_O6_3.xml,89,47.0,38.0,9.0
BSP_100_O6_3.xml,90,41.0,37.0,21.0
BSP_100_O6_3.xml,90,41.0,37.0,21.0
BSP_100_O6_3.xml,91,30.0,20.0,15.0
BSP_100_O6_3.xml,91,30.0,20.0,15.0
BSP_100_O6_3.xml,91,30.0,20.0,15.0
BSP_100_O6_3.xml,92,35.0,35.0,10.0
BSP_100_O6_3.xml,92,35.0,35.0,10.0
BSP_100_O6_3.xml,92,35.0,35.0,10.0
BSP_100_O6_3.xml,93,22.0,17.0,8.0
BSP_100_O6_3.xml,93,17.0,12.0,4.0
BSP_100_O6_3.xml,93,17.0,12.0,4.0
BSP_100_O6_3.xml,94,48.0,48.0,22.0
BSP_100_O6_3.xml,94,48.0,48.0,22.0
BSP_100_O6_3.xml,94,48.0,48.0,22.0
BSP_100_O6_3.xml,94,48.0,48.0,22.0
BSP_100_O6_3.xml,95,98.0,30.0,15.0
BSP_100_O6_3.xml,95,98.0,30.0,15.0
BSP_100_O6_3.xml,95,98.0,30.0,15.0
BSP_100_O6_3.xml,95,98.0,30.0,15.0
BSP_100_O6_3.xml,96,22.0,15.0,12.0
BSP_100_O6_3.xml,96,18.0,15.0,12.0
BSP_100_O6_3.xml,96,21.0,9.0,9.0
BSP_100_O6_3.xml,97,22.0,17.0,11.0
BSP_100_O6_3.xml,97,22.0,17.0,11.0
BSP_100_O6_3.xml,97,22.0,17.0,11.0
BSP_100_O6_3.xml,97,22.0,17.0,11.0
BSP_100_O6_3.xml,98,16.0,12.0,12.0
BSP_100_O6_3.xml,98,16.0,12.0,12.0
BSP_100_O6_3.xml,98,16.0,12.0,12.0
BSP_100_O6_3.xml,98,16.0,12.0,12.0
BSP_100_O6_3.xml,98,16.0,12.0,12.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3.xml,99,74.0,53.0,18.0
BSP_100_O6_3_2_4.xml,0,34.0,25.0,25.0
BSP_100_O6_3_2_4.xml,1,37.0,37.0,10.0
BSP_100_O6_3_2_4.xml,2,60.0,56.0,36.0
BSP_100_O6_3_2_4.xml,3,16.0,16.0,16.0
BSP_100_O6_3_2_4.xml,3,30.0,22.0,20.0
BSP_100_O6_3_2_4.xml,4,32.0,16.0,3.0
BSP_100_O6_3_2_4.xml,5,65.0,13.0,3.0
BSP_100_O6_3_2_4.xml,6,25.0,18.0,17.0
BSP_100_O6_3_2_4.xml,7,39.0,26.0,10.0
BSP_100_O6_3_2_4.xml,8,55.0,55.0,30.0
BSP_100_O6_3_2_4.xml,9,70.0,50.0,10.0
BSP_100_O6_3_2_4.xml,10,38.0,29.0,28.0
